UID,DBType,Instance,DBName,Schema,Table,Column,ColumnType
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,POST_CALL_SURVEY_DIM_3,SURVEY_SQ4,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,POST_CALL_SURVEY_DIM_3,SURVEY_SQ5,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,POST_CALL_SURVEY_DIM_3,SURVEY_SQ6,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,POST_CALL_SURVEY_DIM_3,SURVEY_SQ7,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,CFGOBJECTID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,CFGOBJECTTYPE,tinyint
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,SECTIONNAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,KEYNAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,TENANTID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,VALUE,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,STATUS,tinyint
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,CREATED,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,DELETED,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,LASTCHANGE,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,CREATED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,DELETED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,LASTCHANGE_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,GSYS_DOMAIN,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,GSYS_SYS_ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,GSYS_EXT_VCH1,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,GSYS_EXT_VCH2,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,GSYS_EXT_INT1,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,GSYS_EXT_INT2,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,DATA_SOURCE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,CREATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_ANNEX,UPDATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,SDR_SURVEY_ANSWERS,ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,SDR_SURVEY_ANSWERS,CREATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,SDR_SURVEY_ANSWERS,SURVEY_ANSWER_INT,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,SDR_SURVEY_ANSWERS,SURVEY_ANSWER_STR,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,NAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,TENANTID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,FOLDERID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,TYPE,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,DNGROUPTYPE,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,STATE,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,SCRIPT,nvarchar(1024)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,STATUS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,CREATED,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,DELETED,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,LASTCHANGE,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,CREATED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,DELETED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,LASTCHANGE_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,GSYS_DOMAIN,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,GSYS_SYS_ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,GSYS_EXT_VCH1,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,GSYS_EXT_VCH2,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,GSYS_EXT_INT1,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,GSYS_EXT_INT2,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,DATA_SOURCE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,CREATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_GROUP,UPDATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AGR_TIME_ZONE,TIME_ZONE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AGR_TIME_ZONE,SHORT_NAME,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AGR_TIME_ZONE,DIM_TABLE_NAME,varchar(50)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AGR_TIME_ZONE,MOD3600_OFFSET,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AGR_TIME_ZONE,MOD3600_OFFSET_DST,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,DATE_TIME_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,GROUP_COMBINATION_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,RESOURCE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,INTERACTION_DESCRIPTOR_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,TENANT_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,WORKBIN_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,MEDIA_TYPE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,INTERACTION_TYPE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,USER_DATA_KEY1,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,USER_DATA_KEY2,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ENTERED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CLEARED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CLEARED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CLEARED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CLEARED_STUCK,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED_SHORT,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED_STANDARD,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED_STANDARD_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ABANDONED_INVITE,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,DISTRIBUTED_,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,DISTRIBUTED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,DISTRIBUTED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,REDIRECTED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ROUTED_OTHER,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED_THR,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED_AGENT,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED_AGENT_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED_AGENT_THR,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,TRANSFER_INIT_AGENT,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,INVITE,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,INVITE_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ENGAGE_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,WRAP,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,WRAP_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,HOLD,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,HOLD_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ENTERED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_CLEARED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_CLEARED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_CLEARED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_CLEARED_STUCK,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABANDONED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABANDONED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABANDONED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABANDONED_SHORT,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABANDONED_STANDARD,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABN_STANDARD_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ABANDONED_INVITE,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_DISTRIBUTED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_DISTRIBUTED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_DISTRIBUTED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_REDIRECTED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ROUTED_OTHER,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ACCEPTED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ACCEPTED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ACCEPTED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ACCEPTED_THR,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ACCEPTED_AGENT_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_ACCEPTED_AGENT_THR,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_TRANSFER_INIT_AGENT,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_ACCEPTED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_INVITE,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_INVITE_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_ENGAGE_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_WRAP,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_WRAP_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_HOLD,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RECEIVED_HOLD_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_ACC_WARM,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_ACC_WARM_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_INVITE,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_INVITE_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_ENGAGE_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_HOLD_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_HOLD,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_WRAP,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONSULT_RCV_WARM_WRAP_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,CONFERENCE_INIT_AGENT,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED_TIME,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,ACCEPTED_TIME_MAX,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,AG2_QUEUE_DAY,DEFERRED,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UD_KV_V_3IU,INTERACTION_RESOURCE_ID,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UD_KV_V_3IU,END_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UD_KV_V_3IU,UD_TO_UDE_MAPPING_ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UD_KV_V_3IU,PROPAGATION_RULE,varchar(16)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UD_KV_V_3IU,KEYVALUE,varchar(1024)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,CREATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,UPDATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,DN,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,PARTYUUID,varchar(64)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,CALLUUID,varchar(64)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,CALL_ID,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,ROOT_CALLUUID,varchar(64)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,DNIS,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,ANI,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,START_DATE_TIME_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,INITIATED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,ESTABLISHED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,RELEASED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,CDR_DIM1_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,CDR_FACT,PRODUCER_BATCH_ID,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UP_STG_SM_RSRF_MM,SM_RES_STATE_REASON_FACT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_UP_STG_SM_RSRF_MM,SM_RES_STATE_FACT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,NAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,TYPE,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,FOLDERID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,VERSION,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,STATE,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,STATUS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,CREATED,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,DELETED,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,LASTCHANGE,datetime
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,CREATED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,DELETED_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,LASTCHANGE_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,GSYS_DOMAIN,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,GSYS_SYS_ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,GSYS_EXT_VCH1,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,GSYS_EXT_VCH2,varchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,GSYS_EXT_INT1,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,GSYS_EXT_INT2,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,DATA_SOURCE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,CREATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,TMP_GC_APPLICATION,UPDATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,RESOURCE_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,TENANT_KEY,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,SECTIONNAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,KEYNAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,VALUE,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,END_TS,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,CFGOBJECTID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,CFGOBJECTTYPE,tinyint
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,CREATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,UPDATE_AUDIT_KEY,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,ACTIVE_FLAG,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,RESOURCE_ANNEX,PRODUCER_BATCH_ID,numeric
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,GIDB_GC_SKILL,ID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,GIDB_GC_SKILL,NAME,nvarchar(255)
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,GIDB_GC_SKILL,TENANTID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,GIDB_GC_SKILL,FOLDERID,int
31326,MSSQL,R0130201\ESSCONCP01,ABW_GIM_P01,dbo,GIDB_GC_SKILL,STATE,int
